ID;Item;Item Level;Classes;Category;Bind;Version
73717;Cataclysmic Gladiator's Chain Gauntlets;403;Hunter;Mail Hands;Binds when picked up;Normal
73582;Cataclysmic Gladiator's Chain Helm;403;Hunter;Mail Head;Binds when picked up;Normal
73716;Cataclysmic Gladiator's Chain Helm;403;Hunter;Mail Head;Binds when picked up;Normal
73581;Cataclysmic Gladiator's Chain Leggings;403;Hunter;Mail Legs;Binds when picked up;Normal
73715;Cataclysmic Gladiator's Chain Leggings;403;Hunter;Mail Legs;Binds when picked up;Normal
73580;Cataclysmic Gladiator's Chain Spaulders;403;Hunter;Mail Shoulder;Binds when picked up;Normal
73714;Cataclysmic Gladiator's Chain Spaulders;403;Hunter;Mail Shoulder;Binds when picked up;Normal
73492;Cataclysmic Gladiator's Choker of Accuracy;403;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
73493;Cataclysmic Gladiator's Choker of Proficiency;403;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
73566;Cataclysmic Gladiator's Clasp of Cruelty;403;Paladin;Plate Waist;Binds when picked up;Normal
73565;Cataclysmic Gladiator's Clasp of Meditation;403;Paladin;Plate Waist;Binds when picked up;Normal
73441;Cataclysmic Gladiator's Cleaver;410;None;One-Handed Axes;Binds when picked up;Heroic
73474;Cataclysmic Gladiator's Cleaver;397;None;One-Handed Axes;Binds when picked up;Normal
73495;Cataclysmic Gladiator's Cloak of Alacrity;403;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
73494;Cataclysmic Gladiator's Cloak of Prowess;403;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
73638;Cataclysmic Gladiator's Cord of Accuracy;403;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
73639;Cataclysmic Gladiator's Cord of Cruelty;403;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
73637;Cataclysmic Gladiator's Cord of Meditation;403;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
73633;Cataclysmic Gladiator's Cuffs of Accuracy;403;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
73631;Cataclysmic Gladiator's Cuffs of Meditation;403;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
73632;Cataclysmic Gladiator's Cuffs of Prowess;403;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
73444;Cataclysmic Gladiator's Decapitator;410;None;Two-Handed Axes;Binds when picked up;Heroic
73477;Cataclysmic Gladiator's Decapitator;397;None;Two-Handed Axes;Binds when picked up;Normal
73615;Cataclysmic Gladiator's Dragonhide Gloves;403;Druid;Leather Hands;Binds when picked up;Normal
73737;Cataclysmic Gladiator's Dragonhide Gloves;403;Druid;Leather Hands;Binds when picked up;Normal
73614;Cataclysmic Gladiator's Dragonhide Helm;403;Druid;Leather Head;Binds when picked up;Normal
73736;Cataclysmic Gladiator's Dragonhide Helm;403;Druid;Leather Head;Binds when picked up;Normal
73613;Cataclysmic Gladiator's Dragonhide Legguards;403;Druid;Leather Legs;Binds when picked up;Normal
73735;Cataclysmic Gladiator's Dragonhide Legguards;403;Druid;Leather Legs;Binds when picked up;Normal
73612;Cataclysmic Gladiator's Dragonhide Robes;403;Druid;Leather Chest;Binds when picked up;Normal
73734;Cataclysmic Gladiator's Dragonhide Robes;403;Druid;Leather Chest;Binds when picked up;Normal
73611;Cataclysmic Gladiator's Dragonhide Spaulders;403;Druid;Leather Shoulder;Binds when picked up;Normal
73733;Cataclysmic Gladiator's Dragonhide Spaulders;403;Druid;Leather Shoulder;Binds when picked up;Normal
73629;Cataclysmic Gladiator's Drape of Diffusion;403;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
73628;Cataclysmic Gladiator's Drape of Meditation;403;Paladin, Priest, Shaman, Druid;Back;Binds when picked up;Normal
73630;Cataclysmic Gladiator's Drape of Prowess;403;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
73620;Cataclysmic Gladiator's Dreadplate Chestpiece;403;Death Knight;Plate Chest;Binds when picked up;Normal
73742;Cataclysmic Gladiator's Dreadplate Chestpiece;403;Death Knight;Plate Chest;Binds when picked up;Normal
73619;Cataclysmic Gladiator's Dreadplate Gauntlets;403;Death Knight;Plate Hands;Binds when picked up;Normal
73741;Cataclysmic Gladiator's Dreadplate Gauntlets;403;Death Knight;Plate Hands;Binds when picked up;Normal
73618;Cataclysmic Gladiator's Dreadplate Helm;403;Death Knight;Plate Head;Binds when picked up;Normal
73740;Cataclysmic Gladiator's Dreadplate Helm;403;Death Knight;Plate Head;Binds when picked up;Normal
73617;Cataclysmic Gladiator's Dreadplate Legguards;403;Death Knight;Plate Legs;Binds when picked up;Normal
73739;Cataclysmic Gladiator's Dreadplate Legguards;403;Death Knight;Plate Legs;Binds when picked up;Normal
73616;Cataclysmic Gladiator's Dreadplate Shoulders;403;Death Knight;Plate Shoulder;Binds when picked up;Normal
73738;Cataclysmic Gladiator's Dreadplate Shoulders;403;Death Knight;Plate Shoulder;Binds when picked up;Normal
73593;Cataclysmic Gladiator's Emblem of Cruelty;403;None;Trinket;Binds when picked up;Normal
73591;Cataclysmic Gladiator's Emblem of Meditation;403;None;Trinket;Binds when picked up;Normal
73592;Cataclysmic Gladiator's Emblem of Tenacity;403;None;Trinket;Binds when picked up;Normal
73436;Cataclysmic Gladiator's Endgame;410;None;Held In Off-hand;Binds when picked up;Heroic
73469;Cataclysmic Gladiator's Endgame;397;None;Held In Off-hand;Binds when picked up;Normal
73424;Cataclysmic Gladiator's Energy Staff;410;None;Staves;Binds when picked up;Heroic
73457;Cataclysmic Gladiator's Energy Staff;397;None;Staves;Binds when picked up;Normal
73483;Cataclysmic Gladiator's Felweave Amice;403;Warlock;Cloth Shoulder;Binds when picked up;Normal
73656;Cataclysmic Gladiator's Felweave Amice;403;Warlock;Cloth Shoulder;Binds when picked up;Normal
73486;Cataclysmic Gladiator's Felweave Cowl;403;Warlock;Cloth Head;Binds when picked up;Normal
73659;Cataclysmic Gladiator's Felweave Cowl;403;Warlock;Cloth Head;Binds when picked up;Normal
73487;Cataclysmic Gladiator's Felweave Handguards;403;Warlock;Cloth Hands;Binds when picked up;Normal
73660;Cataclysmic Gladiator's Felweave Handguards;403;Warlock;Cloth Hands;Binds when picked up;Normal
73484;Cataclysmic Gladiator's Felweave Raiment;403;Warlock;Cloth Chest;Binds when picked up;Normal
73657;Cataclysmic Gladiator's Felweave Raiment;403;Warlock;Cloth Chest;Binds when picked up;Normal
73485;Cataclysmic Gladiator's Felweave Trousers;403;Warlock;Cloth Legs;Binds when picked up;Normal
73658;Cataclysmic Gladiator's Felweave Trousers;403;Warlock;Cloth Legs;Binds when picked up;Normal
73601;Cataclysmic Gladiator's Footguards of Alacrity;403;Druid;Leather Feet;Binds when picked up;Normal
73726;Cataclysmic Gladiator's Footguards of Alacrity;403;Druid;Leather Feet;Binds when picked up;Normal
73609;Cataclysmic Gladiator's Footguards of Meditation;403;Druid;Leather Feet;Binds when picked up;Normal
73732;Cataclysmic Gladiator's Footguards of Meditation;403;Druid;Leather Feet;Binds when picked up;Normal
73426;Cataclysmic Gladiator's Gavel;410;None;One-Handed Maces;Binds when picked up;Heroic
73459;Cataclysmic Gladiator's Gavel;397;None;One-Handed Maces;Binds when picked up;Normal
73555;Cataclysmic Gladiator's Girdle of Cruelty;403;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
73554;Cataclysmic Gladiator's Girdle of Prowess;403;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
73442;Cataclysmic Gladiator's Greatsword;410;None;Two-Handed Swords;Binds when picked up;Heroic
73475;Cataclysmic Gladiator's Greatsword;397;None;Two-Handed Swords;Binds when picked up;Normal
73564;Cataclysmic Gladiator's Greaves of Alacrity;403;Paladin;Plate Feet;Binds when picked up;Normal
73703;Cataclysmic Gladiator's Greaves of Alacrity;403;Paladin;Plate Feet;Binds when picked up;Normal
73563;Cataclysmic Gladiator's Greaves of Meditation;403;Paladin;Plate Feet;Binds when picked up;Normal
73702;Cataclysmic Gladiator's Greaves of Meditation;403;Paladin;Plate Feet;Binds when picked up;Normal
73416;Cataclysmic Gladiator's Hacker;410;None;One-Handed Axes;Binds when picked up;Heroic
73449;Cataclysmic Gladiator's Hacker;397;None;One-Handed Axes;Binds when picked up;Normal
73438;Cataclysmic Gladiator's Hatchet;410;None;None;Binds when picked up;Heroic
73471;Cataclysmic Gladiator's Hatchet;397;None;None;Binds when picked up;Normal
73430;Cataclysmic Gladiator's Heavy Crossbow;410;None;Crossbows;Binds when picked up;Heroic
73463;Cataclysmic Gladiator's Heavy Crossbow;397;None;Crossbows;Binds when picked up;Normal
73643;Cataclysmic Gladiator's Insignia of Conquest;403;None;Trinket;Binds when picked up;Normal
73497;Cataclysmic Gladiator's Insignia of Dominance;403;None;Trinket;Binds when picked up;Normal
73491;Cataclysmic Gladiator's Insignia of Victory;403;None;Trinket;Binds when picked up;Normal
73607;Cataclysmic Gladiator's Kodohide Gloves;403;Druid;Leather Hands;Binds when picked up;Normal
73731;Cataclysmic Gladiator's Kodohide Gloves;403;Druid;Leather Hands;Binds when picked up;Normal
73606;Cataclysmic Gladiator's Kodohide Helm;403;Druid;Leather Head;Binds when picked up;Normal
73730;Cataclysmic Gladiator's Kodohide Helm;403;Druid;Leather Head;Binds when picked up;Normal
73605;Cataclysmic Gladiator's Kodohide Legguards;403;Druid;Leather Legs;Binds when picked up;Normal
73729;Cataclysmic Gladiator's Kodohide Legguards;403;Druid;Leather Legs;Binds when picked up;Normal
73604;Cataclysmic Gladiator's Kodohide Robes;403;Druid;Leather Chest;Binds when picked up;Normal
73728;Cataclysmic Gladiator's Kodohide Robes;403;Druid;Leather Chest;Binds when picked up;Normal
73603;Cataclysmic Gladiator's Kodohide Spaulders;403;Druid;Leather Shoulder;Binds when picked up;Normal
73727;Cataclysmic Gladiator's Kodohide Spaulders;403;Druid;Leather Shoulder;Binds when picked up;Normal
73526;Cataclysmic Gladiator's Leather Gloves;403;Rogue;Leather Hands;Binds when picked up;Normal
73681;Cataclysmic Gladiator's Leather Gloves;403;Rogue;Leather Hands;Binds when picked up;Normal
73525;Cataclysmic Gladiator's Leather Helm;403;Rogue;Leather Head;Binds when picked up;Normal
73680;Cataclysmic Gladiator's Leather Helm;403;Rogue;Leather Head;Binds when picked up;Normal
73524;Cataclysmic Gladiator's Leather Legguards;403;Rogue;Leather Legs;Binds when picked up;Normal
73679;Cataclysmic Gladiator's Leather Legguards;403;Rogue;Leather Legs;Binds when picked up;Normal
73523;Cataclysmic Gladiator's Leather Spaulders;403;Rogue;Leather Shoulder;Binds when picked up;Normal
73678;Cataclysmic Gladiator's Leather Spaulders;403;Rogue;Leather Shoulder;Binds when picked up;Normal
73527;Cataclysmic Gladiator's Leather Tunic;403;Rogue;Leather Chest;Binds when picked up;Normal
73682;Cataclysmic Gladiator's Leather Tunic;403;Rogue;Leather Chest;Binds when picked up;Normal
73418;Cataclysmic Gladiator's Left Render;410;None;Fist Weapons;Binds when picked up;Heroic
73451;Cataclysmic Gladiator's Left Render;397;None;Fist Weapons;Binds when picked up;Normal
73420;Cataclysmic Gladiator's Left Ripper;410;None;Fist Weapons;Binds when picked up;Heroic
73453;Cataclysmic Gladiator's Left Ripper;397;None;Fist Weapons;Binds when picked up;Normal
73512;Cataclysmic Gladiator's Linked Armor;403;Shaman;Mail Chest;Binds when picked up;Normal
73670;Cataclysmic Gladiator's Linked Armor;403;Shaman;Mail Chest;Binds when picked up;Normal
73511;Cataclysmic Gladiator's Linked Gauntlets;403;Shaman;Mail Hands;Binds when picked up;Normal
73669;Cataclysmic Gladiator's Linked Gauntlets;403;Shaman;Mail Hands;Binds when picked up;Normal
73510;Cataclysmic Gladiator's Linked Helm;403;Shaman;Mail Head;Binds when picked up;Normal
73668;Cataclysmic Gladiator's Linked Helm;403;Shaman;Mail Head;Binds when picked up;Normal
73509;Cataclysmic Gladiator's Linked Leggings;403;Shaman;Mail Legs;Binds when picked up;Normal
73667;Cataclysmic Gladiator's Linked Leggings;403;Shaman;Mail Legs;Binds when picked up;Normal
73508;Cataclysmic Gladiator's Linked Spaulders;403;Shaman;Mail Shoulder;Binds when picked up;Normal
73666;Cataclysmic Gladiator's Linked Spaulders;403;Shaman;Mail Shoulder;Binds when picked up;Normal
73589;Cataclysmic Gladiator's Links of Accuracy;403;Hunter, Shaman;Mail Waist;Binds when picked up;Normal
73590;Cataclysmic Gladiator's Links of Cruelty;403;Hunter, Shaman;Mail Waist;Binds when picked up;Normal
73437;Cataclysmic Gladiator's Longbow;410;None;Bows;Binds when picked up;Heroic
73470;Cataclysmic Gladiator's Longbow;397;None;Bows;Binds when picked up;Normal
73506;Cataclysmic Gladiator's Mail Armor;403;Shaman;Mail Chest;Binds when picked up;Normal
73665;Cataclysmic Gladiator's Mail Armor;403;Shaman;Mail Chest;Binds when picked up;Normal
73505;Cataclysmic Gladiator's Mail Gauntlets;403;Shaman;Mail Hands;Binds when picked up;Normal
73664;Cataclysmic Gladiator's Mail Gauntlets;403;Shaman;Mail Hands;Binds when picked up;Normal
73504;Cataclysmic Gladiator's Mail Helm;403;Shaman;Mail Head;Binds when picked up;Normal
73663;Cataclysmic Gladiator's Mail Helm;403;Shaman;Mail Head;Binds when picked up;Normal
73503;Cataclysmic Gladiator's Mail Leggings;403;Shaman;Mail Legs;Binds when picked up;Normal
73662;Cataclysmic Gladiator's Mail Leggings;403;Shaman;Mail Legs;Binds when picked up;Normal
73502;Cataclysmic Gladiator's Mail Spaulders;403;Shaman;Mail Shoulder;Binds when picked up;Normal
73661;Cataclysmic Gladiator's Mail Spaulders;403;Shaman;Mail Shoulder;Binds when picked up;Normal
73579;Cataclysmic Gladiator's Mark of Cruelty;403;None;Trinket;Binds when picked up;Normal
73577;Cataclysmic Gladiator's Mark of Meditation;403;None;Trinket;Binds when picked up;Normal
73578;Cataclysmic Gladiator's Mark of Tenacity;403;None;Trinket;Binds when picked up;Normal
73538;Cataclysmic Gladiator's Medallion of Cruelty;403;None;Trinket;Binds when picked up;Normal
73539;Cataclysmic Gladiator's Medallion of Cruelty;403;None;Trinket;Binds when picked up;Normal
73534;Cataclysmic Gladiator's Medallion of Meditation;403;None;Trinket;Binds when picked up;Normal
73535;Cataclysmic Gladiator's Medallion of Meditation;403;None;Trinket;Binds when picked up;Normal
73536;Cataclysmic Gladiator's Medallion of Tenacity;403;None;Trinket;Binds when picked up;Normal
73537;Cataclysmic Gladiator's Medallion of Tenacity;403;None;Trinket;Binds when picked up;Normal
73549;Cataclysmic Gladiator's Mooncloth Gloves;403;Priest;Cloth Hands;Binds when picked up;Normal
73694;Cataclysmic Gladiator's Mooncloth Gloves;403;Priest;Cloth Hands;Binds when picked up;Normal
73548;Cataclysmic Gladiator's Mooncloth Helm;403;Priest;Cloth Head;Binds when picked up;Normal
73693;Cataclysmic Gladiator's Mooncloth Helm;403;Priest;Cloth Head;Binds when picked up;Normal
73547;Cataclysmic Gladiator's Mooncloth Leggings;403;Priest;Cloth Legs;Binds when picked up;Normal
73692;Cataclysmic Gladiator's Mooncloth Leggings;403;Priest;Cloth Legs;Binds when picked up;Normal
73545;Cataclysmic Gladiator's Mooncloth Mantle;403;Priest;Cloth Shoulder;Binds when picked up;Normal
73690;Cataclysmic Gladiator's Mooncloth Mantle;403;Priest;Cloth Shoulder;Binds when picked up;Normal
73546;Cataclysmic Gladiator's Mooncloth Robe;403;Priest;Cloth Chest;Binds when picked up;Normal
73691;Cataclysmic Gladiator's Mooncloth Robe;403;Priest;Cloth Chest;Binds when picked up;Normal
73645;Cataclysmic Gladiator's Necklace of Proficiency;403;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Normal
73644;Cataclysmic Gladiator's Necklace of Prowess;403;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Normal
73560;Cataclysmic Gladiator's Ornamented Chestguard;403;Paladin;Plate Chest;Binds when picked up;Normal
73701;Cataclysmic Gladiator's Ornamented Chestguard;403;Paladin;Plate Chest;Binds when picked up;Normal
73559;Cataclysmic Gladiator's Ornamented Gloves;403;Paladin;Plate Hands;Binds when picked up;Normal
73700;Cataclysmic Gladiator's Ornamented Gloves;403;Paladin;Plate Hands;Binds when picked up;Normal
73558;Cataclysmic Gladiator's Ornamented Headcover;403;Paladin;Plate Head;Binds when picked up;Normal
73699;Cataclysmic Gladiator's Ornamented Headcover;403;Paladin;Plate Head;Binds when picked up;Normal
73557;Cataclysmic Gladiator's Ornamented Legplates;403;Paladin;Plate Legs;Binds when picked up;Normal
73698;Cataclysmic Gladiator's Ornamented Legplates;403;Paladin;Plate Legs;Binds when picked up;Normal
73556;Cataclysmic Gladiator's Ornamented Spaulders;403;Paladin;Plate Shoulder;Binds when picked up;Normal
73697;Cataclysmic Gladiator's Ornamented Spaulders;403;Paladin;Plate Shoulder;Binds when picked up;Normal
73627;Cataclysmic Gladiator's Pendant of Alacrity;403;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Normal
73626;Cataclysmic Gladiator's Pendant of Diffusion;403;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Normal
73625;Cataclysmic Gladiator's Pendant of Meditation;403;Paladin, Priest, Shaman, Druid;Neck;Binds when picked up;Normal
73423;Cataclysmic Gladiator's Pike;410;None;Polearms;Binds when picked up;Heroic
73456;Cataclysmic Gladiator's Pike;397;None;Polearms;Binds when picked up;Normal
73482;Cataclysmic Gladiator's Plate Chestpiece;403;Warrior;Plate Chest;Binds when picked up;Normal
